Date,Country,City,Specie,Count,Min,Max,Median,Variance
2019-05-12,AU,Sydney,co,6,1.2,2.3,2.3,3.23
2019-05-12,AU,Sydney,pm10,34,8,12,9,8.49
2019-05-12,AU,Sydney,humidity,120,38.5,91.5,66,1786.46
2019-05-12,AU,Sydney,pressure,168,1016.6,1033,1026.8,208.38
2019-05-12,AU,Sydney,wind-speed,135,0.1,6.4,1.8,15.89
2019-05-12,AU,Sydney,dew,20,5.5,11,8.5,28
2019-05-12,AU,Newcastle,no2,12,7.5,13.9,9.3,58.84
2019-05-12,AU,Newcastle,wind-speed,57,0.4,4.6,1.8,12.54
2019-05-12,AU,Newcastle,dew,20,5,11,9,43.18
2019-05-12,AU,Newcastle,temperature,70,9.5,20.5,13.5,151.8
2019-05-12,AU,Newcastle,pm10,15,9,12,11,9.52
2019-05-12,AU,Newcastle,humidity,70,46.5,100,68.5,1440.47
2019-05-12,AU,Newcastle,o3,12,1.6,8,4.8,47.85
2020-04-30,AU,Launceston,pm25,149,5,199,13,7454.32
2019-05-12,AU,Newcastle,co,9,2.3,2.3,2.3,0
2019-05-12,AU,Newcastle,so2,4,1.5,2.9,1.5,4.9
2019-05-12,AU,Newcastle,pressure,70,1024,1028.2,1026.4,19.67
2019-05-12,AU,Newcastle,wind-gust,63,0.3,10.8,6.1,74.77
2019-05-12,AU,Launceston,dew,120,1.5,11,5.5,103.57
2019-05-12,AU,Launceston,humidity,168,44,96.5,78.7,2718.68
2019-05-12,AU,Launceston,pressure,168,1018,1024,1020,27.95
2019-05-12,AU,Launceston,wind-speed,168,0.7,7.4,4.1,20.28
2019-05-12,AU,Launceston,wind-gust,168,0.5,16.5,9.2,71.47
2019-05-12,AU,Launceston,temperature,168,5.5,16.9,10.5,86.27
2019-05-12,AU,Launceston,pm10,161,1,43,5,450.72
2020-05-13,AU,Launceston,pm25,149,5,157,13,9297.62
2019-05-12,AU,Hobart,pm10,66,1,29,5,213.98
2019-05-12,AU,Hobart,humidity,72,47,84.2,64.2,1058.93
2020-06-23,AU,Sydney,pm25,149,1,74,15,1441.55
2019-05-12,AU,Hobart,pressure,72,1010.8,1023.1,1018.8,145.09
2019-05-12,AU,Hobart,wind-speed,69,0.1,3.9,0.7,9.48
2019-05-12,AU,Hobart,wind-gust,72,0.3,7.7,3.7,49.26
2019-05-12,AU,Hobart,temperature,72,7,15.8,11.1,66.64
2019-05-12,AU,Darwin,dew,48,2,17.5,4.5,305.92
2019-05-12,AU,Darwin,co,70,0.3,6.1,3.7,26.49
2019-05-12,AU,Darwin,wind-speed,71,0.5,12.8,3.5,97.54
2019-05-12,AU,Darwin,humidity,72,22.2,75.4,34.8,1307.76
2019-05-12,AU,Darwin,so2,48,0.1,1,0.5,0.45
2020-06-24,AU,Sydney,pm25,149,1,69,18,1749.28
2019-05-12,AU,Darwin,no2,70,0.4,4.1,1.4,7.12
2019-05-12,AU,Darwin,pressure,72,1011.7,1022,1014.8,50.94
2019-05-12,AU,Darwin,wind-gust,54,0.5,6.2,2.3,32.56
2019-05-12,AU,Darwin,temperature,72,21.5,31.1,25,100.69
2019-05-12,AU,Darwin,o3,70,4.1,18.8,8.8,136.24
2019-05-12,AU,Darwin,wd,71,47.1,288.3,120.4,65828.9
2019-05-12,AU,Darwin,pm10,72,18,51,29,388.14
2019-05-12,AU,Darwin,precipitation,24,499,499,499,0
2019-05-12,AU,Melbourne,wind-speed,139,0,6.1,2.5,25.6
2019-05-12,AU,Melbourne,wind-gust,160,0.8,12.4,6,61.79
2019-05-12,AU,Melbourne,co,9,1.2,1.2,1.2,0
2019-05-12,AU,Melbourne,temperature,143,0,17.2,0,506.58
2019-05-12,AU,Melbourne,pm10,142,1,10,5,26.58
2019-05-12,AU,Melbourne,no2,135,1.9,13,5.6,85.84
2019-05-12,AU,Melbourne,humidity,147,56.9,82,70.9,425.01
2019-05-12,AU,Melbourne,o3,138,5.6,18.4,12.8,105.89
2019-05-12,AU,Melbourne,so2,6,5.8,7.2,5.8,5.88
2020-07-05,AU,Melbourne,pm25,149,1,44,17,754.53
2019-05-12,AU,Melbourne,pressure,143,0,1028.6,0,2369370
2019-05-12,AU,Adelaide,temperature,166,12.1,18.2,14.8,28.16
2019-05-12,AU,Adelaide,wind-gust,145,0.4,14.7,3.2,89.8
2019-05-12,AU,Adelaide,no2,118,0.1,0.1,0.1,0
2019-05-12,AU,Adelaide,dew,22,7,12,9.5,24.33
2019-05-12,AU,Adelaide,co,168,0.1,1,0.2,0.24
2019-05-12,AU,Adelaide,pm10,142,1,21,5,62.38
2019-05-12,AU,Adelaide,humidity,166,54.6,97.8,71.4,1468.56
2019-05-12,AU,Adelaide,o3,119,0,0,0,0
2019-05-12,AU,Adelaide,so2,3,0.1,0.1,0.1,0
2019-03-20,AU,Sydney,pm25,148,18,47,25,351.89
2019-05-12,AU,Adelaide,pressure,166,1013.2,1031.1,1028.4,294.03
2019-05-12,AU,Adelaide,wind-speed,135,0.1,8.5,1.7,26.8
2019-05-12,AU,Brisbane,co,40,0.1,0.1,0.1,0
2019-05-12,AU,Brisbane,precipitation,3,0,0,0,0
2019-05-12,AU,Brisbane,wd,207,0,0,0,0
2019-05-12,AU,Brisbane,wind-gust,210,0.4,12.2,6.2,78.24
2019-05-12,AU,Brisbane,dew,96,4,16,8.5,132.9
2019-05-12,AU,Brisbane,humidity,210,0,93,0,8995.6
2019-05-12,AU,Brisbane,so2,53,0.1,0.1,0.1,0
2019-03-26,AU,Sydney,pm25,148,13,56,24,712.82
2019-05-12,AU,Brisbane,temperature,207,0,0,0,0
2019-05-12,AU,Brisbane,o3,144,0.1,0.1,0.1,0
2019-05-12,AU,Brisbane,no2,206,0.1,0.1,0.1,0
2019-05-12,AU,Brisbane,pm10,216,6,22,9,111.78
2019-05-12,AU,Brisbane,pressure,216,1018.7,1029.1,1024,51.18
2019-05-12,AU,Brisbane,wind-speed,207,0,0,0,0
2019-05-12,AU,Perth,no2,47,1.2,21.2,8.9,313.85
2019-05-12,AU,Perth,pressure,72,1020,1033.6,1023.9,156.29
2019-05-12,AU,Perth,humidity,72,16.3,97.6,65.5,4056.06
2019-05-12,AU,Perth,o3,34,0,0,0,0
2019-04-07,AU,Sydney,pm25,148,24,50,38,490.09
2019-05-12,AU,Perth,pm10,51,17,25,20,48.81
2019-05-12,AU,Perth,wind-speed,69,0.3,5.9,2,27.82
2019-05-12,AU,Perth,wind-gust,72,0.3,12.1,3,96.16
2019-05-12,AU,Perth,dew,47,2.5,14,6,116.86
2019-05-12,AU,Perth,co,49,1,11,4,57.88
2019-05-12,AU,Perth,temperature,72,7.9,25,14.9,326.5
2019-05-12,AU,Wollongong,temperature,72,10.7,21.4,14.2,123.94
2019-05-12,AU,Wollongong,wind-speed,54,0.1,13.6,4.1,105.87
2019-05-12,AU,Wollongong,co,9,1.2,1.2,1.2,0
2019-05-12,AU,Wollongong,humidity,72,38.1,91,70.3,1947.91
2019-05-12,AU,Wollongong,o3,10,10.4,17.6,14.5,48.54
2019-04-10,AU,Melbourne,pm25,148,1,54,19,1597.28
2019-05-12,AU,Wollongong,no2,3,1,1.9,1.9,2.7
2019-05-12,AU,Wollongong,pressure,72,1023.9,1029,1026.2,24.9
2019-05-12,AU,Wollongong,wind-gust,62,0.1,19.9,5.8,210.14
2019-05-12,AU,Wollongong,pm10,10,8,9,9,2.33
2019-05-13,AU,Sydney,wind-gust,160,0.1,12.2,3.3,96.06
2019-05-13,AU,Sydney,temperature,168,6.6,25.2,17,234.54
2019-05-13,AU,Sydney,humidity,120,46,94.8,79,1656.57
2019-05-13,AU,Sydney,pressure,168,1018.2,1034.5,1027.2,171.61
2019-05-13,AU,Sydney,wind-speed,146,0.1,6.6,1.5,21.6
2019-05-13,AU,Sydney,dew,17,8,15,11.5,79.21
2019-05-13,AU,Newcastle,wind-speed,58,0.1,3.3,0.6,8.43
2019-05-13,AU,Newcastle,dew,23,9.5,15,13.5,21.51
2019-05-13,AU,Newcastle,temperature,72,10.5,21.1,17,107.18
2019-05-13,AU,Newcastle,humidity,72,70,95.3,82.4,459.24
2019-05-13,AU,Newcastle,pressure,72,1025.6,1030.2,1026.6,20.29
2019-05-13,AU,Newcastle,wind-gust,72,0.8,5.8,2.6,26.88
2019-05-13,AU,Launceston,dew,138,2,11,10,57.22
2019-05-13,AU,Launceston,humidity,168,73.7,96.5,89.3,257.68
2019-05-13,AU,Launceston,pressure,168,1016.3,1023.4,1020.4,46.48
2019-05-13,AU,Launceston,wind-speed,168,1,14.4,7,115.08
2019-05-13,AU,Launceston,wind-gust,168,0.5,26.6,14.5,263.44
2019-05-13,AU,Launceston,temperature,168,5.5,15.5,12,37.14
2019-05-13,AU,Launceston,pm10,167,2,51,6,357.26
2019-11-30,AU,Sydney,pm25,148,64,125,106,2596.82
2019-05-13,AU,Hobart,pm10,71,1,36,6,381.48
2019-05-13,AU,Hobart,humidity,72,46.5,85,63.9,1635.25
2019-12-09,AU,Launceston,pm25,148,5,163,59,20377.6
2019-05-13,AU,Hobart,pressure,72,1004.4,1022,1013.4,229.12
2019-05-13,AU,Hobart,wind-speed,72,0.2,10.3,4.5,83.42
2019-05-13,AU,Hobart,wind-gust,72,1,21.2,10.5,404.58
2019-05-13,AU,Hobart,temperature,72,7.6,18.3,13.3,157.21
2019-05-13,AU,Darwin,dew,48,13,22,16.5,93.15
2019-05-13,AU,Darwin,co,68,1.1,9.3,4.3,47.3
2019-05-13,AU,Darwin,wind-speed,71,0.3,8,2.3,39.63
2019-05-13,AU,Darwin,humidity,72,37.8,86.2,59.6,1447.62
2019-05-13,AU,Darwin,so2,35,0.1,0.5,0.2,0.14
2019-12-26,AU,Launceston,pm25,148,5,42,17,971.61
2019-05-13,AU,Darwin,no2,69,0.4,10,1.7,25.83
2019-05-13,AU,Darwin,pressure,72,1009.5,1024,1013,34.98
2019-05-13,AU,Darwin,wind-gust,36,0.5,5.5,2,20.71
2019-05-13,AU,Darwin,temperature,72,21,34.1,26,113.15
2019-05-13,AU,Darwin,o3,71,1.9,20.7,8.5,189.31
2019-05-13,AU,Darwin,wd,71,2.2,344.1,144.1,101737
2019-05-13,AU,Darwin,pm10,72,15,72,38,3421.85
2019-05-13,AU,Darwin,precipitation,24,499,499,499,0
2019-05-13,AU,Melbourne,wind-speed,134,2,8.7,4.1,18.55
2019-05-13,AU,Melbourne,wind-gust,165,1.5,18.5,9.1,160.49
2019-05-13,AU,Melbourne,co,24,1.2,2.3,2.3,2.96
2019-05-13,AU,Melbourne,temperature,130,0,18.8,0,555.1
2019-05-13,AU,Melbourne,pm10,144,4,39,9,513.93
2019-05-13,AU,Melbourne,no2,134,3.8,21.3,8.4,247.38
2019-05-13,AU,Melbourne,humidity,144,47.1,91.8,66.1,1255.37
2019-05-13,AU,Melbourne,o3,132,1.6,17.6,10.4,207.81
2019-05-13,AU,Melbourne,so2,8,1.5,1.5,1.5,0
2020-05-17,AU,Launceston,pm25,148,9,181,30,11000.7
2019-05-13,AU,Melbourne,pressure,130,0,1028.2,0,2471150
2019-05-13,AU,Adelaide,temperature,168,7.7,20.5,12.5,118.54
2019-05-13,AU,Adelaide,wind-gust,144,0.2,23,5.7,301.65
2019-05-13,AU,Adelaide,no2,129,0.1,0.1,0.1,0
2019-05-13,AU,Adelaide,dew,16,6.5,9,8,5.29
2019-05-13,AU,Adelaide,co,168,0.1,0.8,0.2,0.44
2019-05-13,AU,Adelaide,pm10,140,1,25,5,164.42
2019-05-13,AU,Adelaide,humidity,168,43.5,90,71.5,1495.26
2019-05-13,AU,Adelaide,o3,133,0,0,0,0
2019-05-13,AU,Adelaide,so2,9,0.1,0.1,0.1,0
2020-05-23,AU,Sydney,pm25,148,1,53,10,915.41
2019-05-13,AU,Adelaide,pressure,168,1013.2,1027.4,1025.7,205.37
2019-05-13,AU,Adelaide,wind-speed,137,0.1,12.6,3.5,96.64
2019-05-13,AU,Brisbane,co,42,0.1,0.1,0.1,0
2019-05-13,AU,Brisbane,precipitation,19,0,0,0,0
2019-05-13,AU,Brisbane,wd,213,0,0,0,0
2019-05-13,AU,Brisbane,wind-gust,211,0.2,16.7,6,169.7
2019-05-13,AU,Brisbane,dew,96,14,17.2,15.5,7.68
2019-05-13,AU,Brisbane,humidity,214,0,93,0,13892.3
2019-05-13,AU,Brisbane,so2,30,0.1,0.1,0.1,0
2020-05-31,AU,Launceston,pm25,148,5,65,13,1511.87
2019-05-13,AU,Brisbane,temperature,213,0,0,0,0
2019-05-13,AU,Brisbane,o3,140,0.1,0.1,0.1,0
2019-05-13,AU,Brisbane,no2,197,0.1,0.1,0.1,0
2019-05-13,AU,Brisbane,pm10,212,10,25,13,131.1
2019-05-13,AU,Brisbane,pressure,216,1021,1029.8,1025.4,41.52
2019-05-13,AU,Brisbane,wind-speed,213,0,0,0,0
2019-05-13,AU,Perth,no2,50,3.4,22.3,7.8,163.25
2019-05-13,AU,Perth,pressure,72,1022,1033.5,1025.8,198.37
2019-05-13,AU,Perth,so2,9,2.9,2.9,2.9,0
2019-05-13,AU,Perth,humidity,72,32.1,100,79.2,3606.65
2019-05-13,AU,Perth,o3,26,0,0,0,0
2019-01-03,AU,Launceston,pm25,147,5,55,21,898.42
2019-05-13,AU,Perth,pm10,53,16,29,21,164.49
2019-05-13,AU,Perth,wind-speed,72,0.3,4.6,1.2,16.33
2019-05-13,AU,Perth,wind-gust,72,0.3,8.1,2.5,45.96
2019-05-13,AU,Perth,dew,48,6,13,9.5,35.88
2019-05-13,AU,Perth,co,47,2,10,6,49.77
2019-05-13,AU,Perth,temperature,72,7.6,22.7,15,209.74
2019-05-13,AU,Wollongong,temperature,72,8.8,22.7,16.2,111.53
2019-05-13,AU,Wollongong,wind-speed,52,0.1,12.3,4.6,120.16
2019-05-13,AU,Wollongong,humidity,72,58.9,94.3,71.5,895.23
2019-05-13,AU,Wollongong,pressure,72,1020.5,1029.7,1025.5,39.04
2019-05-13,AU,Wollongong,wind-gust,68,0.1,16,4.8,207.19
2019-05-14,AU,Sydney,o3,106,0.8,26.4,8,827.5
2019-05-14,AU,Sydney,so2,61,1.5,4.3,1.5,4.51
2019-04-21,AU,Sydney,pm25,147,13,37,24,403.94
2019-05-14,AU,Sydney,no2,105,1,27.8,14.9,487.89
2019-05-14,AU,Sydney,wind-gust,156,0.1,15.8,3,138.92
2019-05-14,AU,Sydney,temperature,168,10.4,28,16.3,173.46
2019-05-14,AU,Sydney,co,70,1.2,4.5,3.4,9.09
2019-05-14,AU,Sydney,pm10,109,12,20,17,49.61
2019-05-14,AU,Sydney,humidity,120,33,94,73.6,3058.91
2019-05-14,AU,Sydney,pressure,168,1017.9,1033.1,1026.5,193.93
2019-05-14,AU,Sydney,wind-speed,127,0.1,7.2,1.6,30.97
2019-05-14,AU,Sydney,dew,22,9.5,14,12,16.59
2019-05-14,AU,Newcastle,no2,47,2.8,26.9,9.3,490.87
2019-05-14,AU,Newcastle,wind-speed,58,0.1,6.8,2.6,41.11
2019-05-14,AU,Newcastle,dew,23,8.5,14,11.5,23.1
2019-05-14,AU,Newcastle,temperature,72,11.5,25.7,16.5,166.33
2019-05-14,AU,Newcastle,pm10,48,12,20,17,77.85
2019-05-14,AU,Newcastle,humidity,72,36.5,96.5,76.7,3190.21
2019-05-14,AU,Newcastle,o3,45,0.8,27.2,11.2,871.17
2019-05-10,AU,Melbourne,pm25,147,4,35,23,771.53
2019-05-14,AU,Newcastle,co,15,2.3,3.4,2.3,2.07
2019-05-14,AU,Newcastle,so2,41,1.5,10,1.5,56.45
2019-05-14,AU,Newcastle,pressure,72,1024,1028,1026.1,12.66
2019-05-14,AU,Newcastle,wind-gust,72,0.2,13.8,5.6,180.77
2019-05-14,AU,Launceston,dew,144,3.5,9.5,5.5,30.62
2019-05-14,AU,Launceston,humidity,168,60.5,93.5,78,919.56
2019-05-14,AU,Launceston,pressure,168,1017.3,1024.4,1021.2,41.33
2019-05-14,AU,Launceston,wind-speed,168,0.7,13.2,5.3,60.1
2019-05-14,AU,Launceston,wind-gust,168,5.5,25.8,11.1,133.61
2019-05-14,AU,Launceston,temperature,168,6,15.6,11,46.41
2019-05-14,AU,Launceston,pm10,168,3,40,9,225.23
2019-06-09,AU,Melbourne,pm25,147,28,51,35,129.94
2019-05-14,AU,Hobart,pm10,72,1,11,3,94.08
2019-05-14,AU,Hobart,humidity,72,56.5,88.6,67.2,638.03
2019-10-31,AU,Launceston,pm25,147,9,72,21,1045.49
2019-05-14,AU,Hobart,pressure,72,1008.5,1022.4,1018.1,149.29
2019-05-14,AU,Hobart,wind-speed,72,0.2,5.9,2,20.81
2019-05-14,AU,Hobart,wind-gust,72,1.5,10.5,7.5,54.03
2019-05-14,AU,Hobart,temperature,72,9.4,14.8,12.2,24.57
2019-05-14,AU,Darwin,dew,40,9.5,22,19,174.21
2019-05-14,AU,Darwin,co,68,0.6,6.2,3.1,23.07
2019-05-14,AU,Darwin,wind-speed,72,0.2,10.4,2.3,63.35
2019-05-14,AU,Darwin,humidity,72,23,93.6,70.8,4968.34
2019-05-14,AU,Darwin,so2,12,0.1,0.2,0.1,0.01
2019-12-12,AU,Sydney,pm25,147,39,63,48,282.04
2019-05-14,AU,Darwin,no2,68,0.3,7.4,1.1,16.83
2019-05-14,AU,Darwin,pressure,72,1010,1014.8,1013,22.03
2019-05-14,AU,Darwin,wind-gust,33,1,21,3.2,135.57
2019-05-14,AU,Darwin,temperature,72,20.5,34,27,163.79
2019-05-14,AU,Darwin,o3,71,0.8,14.2,7.4,92.87
2019-05-14,AU,Darwin,wd,72,7.3,340.7,155.2,82411.6
2019-05-14,AU,Darwin,pm10,72,3,52,21,682.18
2019-05-14,AU,Darwin,precipitation,24,499,499,499,0
2019-05-14,AU,Melbourne,wind-speed,112,0.5,6.6,3.6,20.07
2019-05-14,AU,Melbourne,wind-gust,134,0.3,12.8,6,96.81
2019-05-14,AU,Melbourne,co,27,1.2,3.4,2.3,6.83
2019-05-14,AU,Melbourne,temperature,121,0,19.5,0,560.11
2019-05-14,AU,Melbourne,pm10,141,5,53,17,697.36
2019-05-14,AU,Melbourne,no2,135,2.8,21.3,9.3,316.77
2019-05-14,AU,Melbourne,humidity,142,42,98.7,72.1,2064.22
2019-05-14,AU,Melbourne,o3,120,1.6,20,10.4,289.66
2019-05-14,AU,Melbourne,so2,21,1.5,2.9,1.5,4.2
2019-12-29,AU,Launceston,pm25,147,5,34,17,726.22
2019-05-14,AU,Melbourne,pressure,121,0,1030.8,0,2550050
2019-05-14,AU,Adelaide,temperature,168,7.3,23,12.5,192.51
2019-05-14,AU,Adelaide,wind-gust,125,0.1,13.5,4,119.98
2019-05-14,AU,Adelaide,no2,162,0.1,0.1,0.1,0
2019-05-14,AU,Adelaide,dew,24,6,10,8,13.48
2019-05-14,AU,Adelaide,co,168,0.1,0.9,0.3,0.42
2019-05-14,AU,Adelaide,pm10,155,2,38,7,335.47
2019-05-14,AU,Adelaide,humidity,168,42.3,94,73.4,2493.56
2019-05-14,AU,Adelaide,o3,134,0,0,0,0
2019-05-14,AU,Adelaide,so2,12,0.1,0.1,0.1,0
2020-02-01,AU,Launceston,pm25,147,5,269,13,53159.4
2019-05-14,AU,Adelaide,pressure,168,1013.2,1030.8,1029.1,323.89
2019-05-14,AU,Adelaide,wind-speed,127,0.1,9.3,2.3,53.67
2019-05-14,AU,Brisbane,co,24,0.1,0.1,0.1,0
2019-05-14,AU,Brisbane,precipitation,3,0,0,0,0
2019-05-14,AU,Brisbane,wd,215,0,0,0,0
2019-05-14,AU,Brisbane,wind-gust,206,0.2,14.7,5,107.64
2019-05-14,AU,Brisbane,dew,96,14,17.5,15.5,8.42
2019-05-14,AU,Brisbane,humidity,215,0,97,0,14533.4
2019-05-14,AU,Brisbane,so2,37,0.1,0.1,0.1,0
2020-03-18,AU,Sydney,pm25,147,1,60,18,1034.58
2019-05-14,AU,Brisbane,temperature,215,0,0,0,0
2019-05-14,AU,Brisbane,o3,142,0.1,0.1,0.1,0
2019-05-14,AU,Brisbane,no2,212,0.1,0.1,0.1,0
2019-05-14,AU,Brisbane,pm10,216,5,23,10,173.67
2019-05-14,AU,Brisbane,pressure,216,1020.5,1030.1,1025.5,50.57
2019-05-14,AU,Brisbane,wind-speed,215,0,0,0,0
2019-05-14,AU,Perth,no2,55,1.2,35.6,10,848.35
2019-05-14,AU,Perth,pressure,72,1020,1032.5,1030.1,237.09
2019-05-14,AU,Perth,so2,12,2.9,17.2,5.8,311.69
2019-05-14,AU,Perth,humidity,72,16.5,100,62,5897.7
2019-05-14,AU,Perth,o3,45,0,0,0,0
2020-04-16,AU,Launceston,pm25,147,5,61,9,756.78
2019-05-14,AU,Perth,pm10,58,17,35,26,289.63
2019-05-14,AU,Perth,wind-speed,72,0.2,5.1,1.8,16.07
2019-05-14,AU,Perth,wind-gust,72,1,8.3,3.5,51.09
2019-05-14,AU,Perth,dew,47,0,13,7.5,60.73
2019-05-14,AU,Perth,co,52,2,8,4,18.22
2019-05-14,AU,Perth,temperature,72,7.5,28.6,15,418.72
2019-05-14,AU,Wollongong,temperature,72,11.6,22.3,14,137.23
2019-05-14,AU,Wollongong,wind-speed,52,0.1,12.2,3.1,174.19
2019-05-14,AU,Wollongong,co,24,1.2,3.4,2.3,6.12
2019-05-14,AU,Wollongong,humidity,72,37.1,94,82,2986.69
2019-05-14,AU,Wollongong,o3,44,0.8,24.1,16,702.79
2020-04-24,AU,Sydney,pm25,147,2,69,28,1695.69
2019-05-14,AU,Wollongong,no2,36,1.9,23.2,9.3,304.52
2019-05-14,AU,Wollongong,pressure,72,1024.4,1029.2,1026.6,21.33
2019-05-14,AU,Wollongong,wind-gust,70,0.3,19.4,4,278.79
2019-05-14,AU,Wollongong,pm10,43,12,30,15,433.79
2019-05-15,AU,Sydney,o3,105,0.8,26.4,3.2,574.12
2019-05-15,AU,Sydney,so2,37,1.5,5.8,1.5,6.58
2020-04-28,AU,Sydney,pm25,147,1,62,19,1314.58
2019-05-15,AU,Sydney,no2,143,4.7,34.3,15.8,395.41
2019-05-15,AU,Sydney,wind-gust,145,0.2,16.4,2.5,55.83
2019-05-15,AU,Sydney,temperature,168,8.7,27,15.7,207.49
2019-05-15,AU,Sydney,co,60,1.2,5.6,4.5,15.3
2019-05-15,AU,Sydney,pm10,155,13,24,17,41.87
2019-05-15,AU,Sydney,humidity,120,40.5,94.3,75,1875.42
2019-05-15,AU,Sydney,pressure,168,1020.3,1034.9,1028,180.19
2019-05-15,AU,Sydney,wind-speed,127,0.1,4.6,1,7.72
2019-05-15,AU,Sydney,dew,24,7.6,15,12.5,28.41
2019-05-15,AU,Newcastle,no2,61,1,24.1,11.2,444.1
2019-05-15,AU,Newcastle,wind-speed,36,0.1,4,2,21.11
2019-05-15,AU,Newcastle,dew,22,8.5,14.5,11.5,24.75
2019-05-15,AU,Newcastle,temperature,72,9.5,21.2,15.6,118.62
2019-05-15,AU,Newcastle,pm10,69,14,21,18,29.45
2019-05-15,AU,Newcastle,humidity,72,64.6,93,79,768.13
2019-05-15,AU,Newcastle,o3,46,0.8,22.4,5.6,672.39
2020-04-28,AU,Launceston,pm25,147,5,291,13,8056.01
2019-05-15,AU,Newcastle,co,48,1.2,3.4,2.3,7.29
2019-05-15,AU,Newcastle,so2,23,1.5,5.8,1.5,10.03
2019-05-15,AU,Newcastle,pressure,72,1027,1029.7,1028.4,5.8
2019-05-15,AU,Newcastle,wind-gust,57,0.2,8.2,2.7,66.28
2019-05-15,AU,Launceston,dew,138,4.5,8.7,6.6,26.95
2019-05-15,AU,Launceston,humidity,168,68.3,96.5,88.8,787.33
2019-05-15,AU,Launceston,pressure,168,1024,1027.5,1026,9.39
2019-05-15,AU,Launceston,wind-speed,158,0.1,5,1.4,17.3
2019-05-15,AU,Launceston,wind-gust,140,0.2,9.9,4.4,74.47
2019-05-15,AU,Launceston,temperature,168,5.5,16.6,10,115.78
2019-05-15,AU,Launceston,pm10,165,1,86,10,2765.85
2020-05-09,AU,Launceston,pm25,147,5,119,13,3663.11
2019-05-15,AU,Hobart,pm10,64,1,20,2,186.29
2019-05-15,AU,Hobart,humidity,72,57.8,86,71,673.81
2019-04-16,AU,Sydney,pm25,146,18,38,30,264.62
2019-05-15,AU,Hobart,pressure,72,1015.2,1028.2,1019.4,119.98
2019-05-15,AU,Hobart,wind-speed,63,0.1,5,2.3,22.77
2019-05-15,AU,Hobart,wind-gust,72,0.2,11,5.1,105.28
2019-05-15,AU,Hobart,temperature,72,8.6,18.3,12.7,73.59
2019-05-15,AU,Darwin,dew,40,9.5,22,20,207.48
2019-05-15,AU,Darwin,co,70,0.5,6.6,3.3,25.07
2019-05-15,AU,Darwin,wind-speed,70,0.2,10.2,2.2,53.24
2019-05-15,AU,Darwin,humidity,72,21.9,95,65.2,6187.2
2019-05-15,AU,Darwin,so2,34,0.1,0.4,0.1,0.08
2019-05-13,AU,Launceston,pm25,146,5,137,9,2821.93
2019-05-15,AU,Darwin,no2,70,0.2,5.9,1.4,8.13
2019-05-15,AU,Darwin,pressure,72,1010,1019.5,1013,30.08
2019-05-15,AU,Darwin,wind-gust,36,0.2,4,1.5,19.29
2019-05-15,AU,Darwin,temperature,72,20,36.1,27.5,203.11
2019-05-15,AU,Darwin,o3,72,1.1,18.6,8.9,204.05
2019-05-15,AU,Darwin,wd,70,14.2,335.8,220.5,64953.8
2019-05-15,AU,Darwin,pm10,72,8,108,24,1624.03
2019-05-15,AU,Darwin,precipitation,24,499,499,499,0
2019-05-15,AU,Melbourne,wind-speed,117,0.5,4.1,2,9.56
2019-05-15,AU,Melbourne,wind-gust,67,0.1,8.3,3.6,71.22
2019-05-15,AU,Melbourne,dew,5,7,8,8,3
2019-05-15,AU,Melbourne,co,72,1.2,5.6,2.3,14.32
2019-05-15,AU,Melbourne,temperature,139,0,16.3,0,408.54
2019-05-15,AU,Melbourne,pm10,143,11,58,17,568.03
2019-05-15,AU,Melbourne,no2,112,2.8,29.7,14.9,643.17
2019-05-15,AU,Melbourne,humidity,150,52.9,100,77.1,1557.99
2019-05-15,AU,Melbourne,o3,75,0.8,17.6,13.6,392.2
2019-05-15,AU,Melbourne,so2,78,1.5,2.9,1.5,4.7
2019-05-13,AU,Melbourne,pm25,146,3,24,11,521.73
2019-05-15,AU,Melbourne,pressure,139,0,1032.3,0,2418000
2019-05-15,AU,Adelaide,temperature,168,7,22.9,14,183.88
2019-05-15,AU,Adelaide,wind-gust,131,0.2,15,6,134.99
2019-05-15,AU,Adelaide,no2,163,0.1,0.1,0.1,0
2019-05-15,AU,Adelaide,dew,23,6,13,9.5,53.46
2019-05-15,AU,Adelaide,co,168,0.1,2.3,0.3,1.55
2019-05-15,AU,Adelaide,pm10,167,4,51,9,524.05
2019-05-15,AU,Adelaide,humidity,168,43.2,93,75.7,1820.51
2019-05-15,AU,Adelaide,o3,129,0,0,0,0
2019-06-06,AU,Launceston,pm25,146,5,184,21,21030.6
2019-05-15,AU,Adelaide,pressure,168,1013.2,1032.2,1029.2,349.87
2019-05-15,AU,Adelaide,wind-speed,123,0.2,8.4,2.8,42.13
2019-05-15,AU,Brisbane,co,54,0.1,0.1,0.1,0
2019-05-15,AU,Brisbane,precipitation,6,0,0,0,0
2019-05-15,AU,Brisbane,wd,214,0,0,0,0
2019-05-15,AU,Brisbane,wind-gust,214,0.1,15.5,5.7,144.51
2019-05-15,AU,Brisbane,dew,96,14,16.5,15,5.25
2019-05-15,AU,Brisbane,humidity,216,0,97.9,0,13261.9
2019-05-15,AU,Brisbane,so2,31,0.1,0.1,0.1,0
2019-06-12,AU,Launceston,pm25,146,5,185,13,5335.08
2019-05-15,AU,Brisbane,temperature,214,0,0,0,0
2019-05-15,AU,Brisbane,o3,128,0.1,0.1,0.1,0
